clean_tweet,sentiment_combined_final_label
"not sure where to look tmrw .. impossible to predict how market reacts to $ZM and the obvious shorts are all beaten down 

any suggestions are welcome",0
"Zoom is a dumpster fire. Try these two alternatives for video meetings. $ZM
https://t.co/9pcZSFvfr1",0
"“Zoombombing” is a federal offense that could result in imprisonment, prosecutors warn $ZM https://t.co/3uVvOwa9gZ",0
Zoom CEO responds to security and privacy concerns: “We had some missteps” $ZM https://t.co/gO8y6CKmgZ,0
‘Zoom is malware’: why experts worry about the video conferencing platform $Zm https://t.co/VP3ouL7AUg,0
"Zoom’s Encryption Is “Not Suited for Secrets” and Has Surprising Links to China, Researchers Discover.  $ZM https://t.co/Bgv57QvegM",0
$ZM $121 held this was my 30 SMA from the other day I stated. Look at this strong uptrend here off a $40 pullback from the highs this is a good entry for long unless broken below $120. We have calls from Friday.,2
"$VERB #ShoppingOnline #eShop #SellLive #eShopping #OnlineShopping #Shopping $ZM #Coronavirus

2 Months Free!
VERB is releasing the new #LiveShopping &amp; #Webinar #SalesTool early for the #StayAtHome initiative! 

https://t.co/cKljdVVZDk
https://t.co/IUcAgv5GLT",1
"@NYDOUGH_PRO @Quarry_Rock The link in chat if referring to zoom $ZM that’s besides the trolling, hacking and porn that was shared on our screens during a church meeting I had on there!!",0
$ZM $121 held this was my 30 SMA from the other day I stated. Look at this strong uptrend here off a $40 pullback from the highs this is a good entry for long unless broken below $120. We have calls from Friday. https://t.co/IEfcBnXgcM,2
@jimcramer $ZM say it isn’t so!,1
"$zm lol

Look at this chart compared to 2 weeks ago

Funny how $zm has been tanking as expected https://t.co/3ZQqz6HAxO https://t.co/X3YK77CxvE",0
"$ZM is security violation galore on the $AAPL platform, imagine how it works on $MSFT 😅

RT

Zoom updates macOS installer to remove malware-like exploits https://t.co/6eIYAIQ53l via @AppleInsider",0
"@InsideTechNow Many of these statements are misleading if you read into details. A lot of hype, because $ZM became overnight 2nd facebook. Also, I consider that if they lose now 70% of their customers, they will still have 2x prior crisis.",0
"@harveyrosenblum I’ve always said that our media never talks about China Cyberattacking/Hacking USA even though every Cyber Security Analyst will tell you they perform the most attacks.

 Now, why let $ZM on the exchange? https://t.co/ZacofIHz8n",0
"$ZM New York City bans Zoom in schools, citing security concerns – TechCrunch https://t.co/iji78tc6as",0
$ZM will come out strong. People have already verbed it. #Zoom https://t.co/DASxW7Yryk,2
"How does a company like $ZM (zoom) come in and take over , $skype  fumbled the bag so hard",0
Just found out that the NY DOE (Department of Education) is prohibiting their staff from using Zoom $ZM as a result of possible security breaches 🤔. Wonder what they’ll be using now?,0
NYC schools dropping Zoom because of security concerns $ZM https://t.co/Z4IWsMooTf,0
"$ZM nice reversal off trendline support last week. So watching it for continuation if over Friday's high (128.48). Gap fill at 137. 

Then resistance at 141, 146, 152, 161, 165. 

Support at 119, 114, 108, 105, 100. https://t.co/pl7jX41VHP",2
"Imagine all the biometric data Zoom $ZM is currently collecting, essentially for free.

Nothing bad can come from this, of course.",1
"@JohnLBevilacqu1 Utah, Washington, Nevada, New York... everybody dumping $ZM  https://t.co/jlaVqkuZOZ",0
Anybody know if @SenatorLoeffler sold @zoom_us shares now that there are rumors of Chinese security flaws? It would be really nice to know that before the markets open. $ZM $SPY,1
$zm is nearing peak penetration because my mom is now a paying user to videoconference with grandkids and her book group in CT,2
"IN FRIDAY'S INCREDIBLE PRE-MARKET LIST FOR 04/03/2020

$ZM
GREAT SHORT FOR ALL OF US IN #ACT

GAPING UP IN PRE-MARKET
FELT THE STOCK WOULD POP AT THE OPEN
THEN PUT IN NICE FADE
CALLED FOR A TOPPING $128 THEN A FADE TO $120
STOCK HIT $128
STOCK HIT $120

https://t.co/IjsCAKkN2P https://t.co/BPfge6Zlri",2
"may be unpopular position (among cyberpros and nyc school administrators) but $ZM was big help for ‘rents working at home to have kids have some semblance of school life. We gave $FB $GOOG and rest of tech a decade of F’ing up before thinking twice, and now when we really need it",2
ZOOM $ZM held up well on Friday up 5.14% on the day. #swingtrading,2
You guys using zoom. Talked to my buddy in fbi. That a negative from me. $zm.,0
How much worse does this get 😳 $ZM https://t.co/LwcsgXsrzB,0
"$ZM is today ranked #1 in the Daily Gambiste Big Cap rating. Zoom Video Communications, Inc. - Class A Common  is today top rated. Check the full Gambiste long term ratings here: https://t.co/RA0LXyNU1n",2
"@misckawitz @Fritz844 These reasons (along with articles in recent days suggesting large school systems &amp; enterprises are shifting away from Zoom), I believe portend an imminent collapse in Zoom usage, and $ZM share price will collapse as investors will be forward-looking.",0
"Most gaining stocks today: $ZM, $SPXU and $EC https://t.co/DLd87rtR4l",2
@bradlander @dtunkelang @NYCSchools @DOEChancellor Many alternatives. Nobody needs $ZM.,0
Thanks $ZM.... an example of to much growth too soon. Not a comment on the stock. Don’t own it. https://t.co/Lqq2JhMtzS,0
"$zm Security becomes an issue when it’s THE software for quarantine communication.  Everyone uses it from elementary schools to big corporations. Opportunity to buy the dip. 

‘I really messed up' on security - Zoom CEO (NASDAQ:ZM) https://t.co/EfSo7OellP",0
"Chinese Spyware company (and Jim Cramer @CNBC favorite) Zoom Video $ZM CEO is making rounds on MSM (on @CNN now) doing damage control after his company is caught stealing information from users. Ironic that title of segment is ""reliable sources"" - yeah, and Freedom is Slavery... https://t.co/SbmrdgDTIT",0
$ZM is a great example to remind us that #markets are irrational. Leveraging oneself in irrational #markets is no different from gambling. Are you a gambler?,1
"$ZM shows up right on time and what is happening now? They are under investigation, you are getting zoom-bombed, think someone isn't building out the largest facial recognition database? Think that is just looney do ya? What did $FB facebook do? What does $GOOGL do?",0
$ZM : NYC teachers have been advised to stop using Zoom to connect with students over fears of security and privacy breaches .. NBC,0
"wow, Google Trends for ""uninstall Zoom"" -- searches are skyrocketing. as users are fleeing due to rising security/privacy concerns, $ZM stock price is going to collapse starting this week.

@Fritz844 https://t.co/pAutpUkzm2",0
@KeithMcCullough thoughts on $ZM from here? Picked up a couple winning puts when you shouted them out on the Macro Show #gracias,2
"@ThinkTankCharts A 3 day delay. LOL how devastating for #Oil! 

If investors react to that, they deserve to lose their capital. Maybe someone important was double-booked. “Oh I can’t do Monday after all, but Thursday is wide open. Send me a $ZM invite” 🤣 

I’ll be watching $USO $UGA",0
"Big news: NYC schools dropping Zoom due to security concerns. Other school systems likely to follow, and that’s been a big driver of the usage growth and stock price.

$ZM stock is going to crash tomorrow, and that’s just the beginning.

https://t.co/XkmLfdMB6C",0
@lisaabramowicz1 Why are Wall steet Analysts (JPM) continue to maintain outrageous price targets on $ZM ?,0
"@lisaabramowicz1 Why is “apologetic” CEO dumping $ZM stock as well as other insiders, Chief Marketing Officer, etc?",0
"@7AustinL @GavinSBaker @saxena_puru @Beth_Kindig @BrianFeroldi @TMFStoffel Great product. Becoming a ""verb"" these days pretty much takes care of marketing. But issues I see in $ZM are: 1) Extreme valuation even with the growth% 2) Big tech providing similar products basically free, which decreases pricing power.",0
"@Terri1618 Now $ZM share price will be ""mistakenly"" routed under $100",0
$ZM: NYC teachers have been advised to stop using Zoom to connect with students over fears of security and privacy breaches .. NBC,0
"$VERB #ShoppingOnline #eShop #SellLive #eShopping #OnlineShopping #Shopping $ZM #Coronavirus

2 Months Free!
VERB is releasing the new #LiveShopping &amp; #Webinar #SalesTool early for the #StayAtHome initiative!

https://t.co/cKljdVVZDk
https://t.co/XpazIjp0vg",1
Top free iPhone apps in US 👇 via @appannie $ZM https://t.co/HEI5EvHwkX,2
"""If we mess up again, it's done,"" Zoom CEO Eric Yuan said in an interview with WSJ. ""I really messed up as CEO, and we need to win their trust back. This kind of thing sh.. $ZM https://t.co/8pNfdebprL",0
"Zoom CEO: “I really messed up as CEO, and we need to win their trust back. This kind of thing shouldn’t have happened.”

⁦@WSJ⁩ $ZM  https://t.co/2YQdgQ33jH",0
I really messed up' on security - Zoom CEO https://t.co/PeLpCjC60S $ZM,0
$ZM - 'I really messed up' on security - Zoom CEO https://t.co/yl05D7sU1V,0
"In another security blow, thousands of private Zoom videos can be found online https://t.co/jVyI3XAdle $ZM #zoom #zoomvideo #wfhlife",0
"@EghosaO Seem like anti fragile.

Could there be a scenario in the future where $ZM is affected badly and transportation survives?",0
I really messed up' on security - Zoom CEO $ZM https://t.co/8pNfdebprL,0
$ZM - 'I really messed up' on security - Zoom CEO https://t.co/L8HoIH09Oo,0
"@JohhMichaelson @EphraimSng @YungKuch $ZM has the highest revenue growth + lowest costs of revenue. Most other comparable competitors like #8x8, #Slack and #SignMeIn lose money and without growth. The only valid competitor $RNG is also at 20b cap and has growth rate and costs 2x lower than $ZM. What am I missing?",1
hope it get ditched soon for being a Chinese company... those still using $zm #zoom will pay the price https://t.co/ZeCbSRcFUi,0
$ZM Zoom improves security with automatic password protection and waiting rooms https://t.co/zUJ5CJoXmY,2
"@dannyvena @themotleyfool Absolutely the best guidance to come out of TMF all year...you may not get widespread credit for it, but this was an amazing set of picks. I went big on $ZM, but was a bit late. I missed completely on $TDOC and the regret is palpable. Great work by you!!",2
$ZM — Zoom CEO: ‘I Really Messed Up’ on Security as Coronavirus Drove Video Tool’s Appeal - WSJ https://t.co/w9sGfcBkD6,0
Any data routed through China is no longer secure imho. Communist Chinese government has firm control everything in its territory. I dumped my position in $zm https://t.co/Zp3rgJpIAe,0
"Smell ya later $ZM. Skype unveils free, no sign-up, no install, alternative. #stocks #StockMarket #DayTrading  https://t.co/VcTdXtWKZs",2
The day will come where $AAL will be trading higher than $ZM and I can’t wait! https://t.co/POLPyIeDkm,2
@StackinValue @RedCoatChicago @saxena_puru @TMFStoffel @7AustinL @GavinSBaker @BrianFeroldi Yuan came from Cisco WebEx and founded $ZM so he’s gonna be hard to beat. He knew how to create a viral mechanic. I covered that in Forbes and wrote about it before the stock blew up .. so the product has a moat 👍🏼,2
Sold $ZM at $158 after buying at $77 after reading your 2020 watch list @cperruna . Looks like I got out on time #lucky https://t.co/d7eyIBbL4q,2
"@7AustinL Sold my $zm all of it will not re-enter. Security breeches, not China data connection. No touch",0
"Weekly time spent in apps grows 20% in Q1 2020 YoY as people stay at home. Source: App Annie.

Among the drivers: games, health &amp; fitness, education and business. Zoom, Google Hangouts Meet and Microsoft Teams are all seeing strong adoption.

$ZM $GOOG $MSFT https://t.co/26kgQc9AgW",2
While the idea of $ZM is great there is plenty of competition. If you get privacy concerns companies will exit to the competition swiftly. Not a great look. https://t.co/fo82YLc2hc,0
